delivery_id,order_id,dispatch_date,promised_date,delivered_date,carrier,service_level,delivery_status,delay_days,on_time_in_full,fulfilment_hours,delivery_cost,delay_reason,promised_days,tracking_event_count,delivery_window,shipping_distance_km,signature_required,estimated_carbon_kg
HDEL000156,HORD000156,2018-05-09,2018-05-15,2018-05-13,DHL,Standard,Delivered,0.0,True,49.0,11.57,none,6.0,6.0,Afternoon,9.1432,True,1.391
HDEL000157,HORD000157,2018-05-04,2018-05-10,2018-05-10,AusPost,Express,Delivered,0.0,True,24.0,17.21,none,6.0,3.0,Afternoon,5.5854,True,0.429
HDEL000158,HORD000158,2018-06-29,2018-07-06,2018-07-05,Direct Freight,Standard,Delivered,0.0,True,50.0,11.91,none,7.0,9.0,Anytime,7.3453,True,0.622
HDEL000159,HORD000159,2018-12-01,2018-12-04,2018-12-05,DHL,Standard,Delivered,1.0,False,61.0,9.22,weather,3.0,3.0,Anytime,3.7434,True,0.344
HDEL000160,HORD000160,2018-04-26,2018-05-03,2018-05-02,Direct Freight,Standard,Delivered,0.0,True,27.0,10.57,none,7.0,5.0,Afternoon,6.5015,True,0.482
HDEL000161,HORD000161,2018-03-30,2018-04-04,2018-04-02,AusPost,Standard,Delivered,0.0,True,28.0,7.09,none,5.0,5.0,Anytime,3.6202,True,0.395
HDEL000162,HORD000162,2018-08-20,2018-08-24,2018-08-22,StarTrack,Standard,Delivered,0.0,True,62.0,10.34,none,4.0,9.0,Anytime,6.7869,True,0.503
HDEL000163,HORD000163,2018-05-10,2018-05-13,2018-05-13,DHL,Express,Delivered,0.0,True,9.0,19.38,none,3.0,7.0,Morning,5.4128,False,0.363
HDEL000164,HORD000164,2018-07-07,2018-07-10,2018-07-08,Direct Freight,Standard,Delivered,0.0,True,12.0,13.45,none,3.0,8.0,Afternoon,5.9503,False,0.364
HDEL000165,HORD000165,2018-11-18,2018-11-21,2018-11-19,AusPost,Standard,Delivered,0.0,True,57.0,8.32,none,3.0,8.0,Anytime,6.9407,False,0.468
HDEL000166,HORD000166,2018-06-28,2018-07-01,2018-07-03,AusPost,Standard,Delivered,2.0,False,58.0,10.11,weather,3.0,9.0,Morning,1.2126,False,0.264
HDEL000167,HORD000167,2018-07-28,2018-08-02,2018-08-01,DHL,Standard,Delivered,0.0,True,63.0,10.61,none,5.0,5.0,Afternoon,5.7949,True,0.394
HDEL000168,HORD000168,2018-08-02,2018-08-07,2018-08-06,AusPost,Standard,Delivered,0.0,True,58.0,11.9,none,5.0,3.0,Anytime,5.3006,False,0.405
HDEL000169,HORD000169,2018-10-29,2018-11-04,2018-11-03,AusPost,Standard,Delivered,0.0,True,63.0,11.57,none,6.0,3.0,Afternoon,7.0268,True,0.457
HDEL000170,HORD000170,2018-10-20,2018-10-24,2018-10-27,DHL,Standard,Delivered,3.0,False,69.0,7.98,weather,4.0,8.0,Anytime,2.9597,True,1.504
HDEL000171,HORD000171,2018-05-16,2018-05-21,2018-05-26,StarTrack,Standard,Delivered,5.0,False,20.0,8.83,carrier_capacity,5.0,8.0,Anytime,7.7113,True,0.926
HDEL000172,HORD000172,2018-02-17,2018-02-24,2018-02-22,StarTrack,Standard,Delivered,0.0,True,63.0,10.66,none,7.0,7.0,Afternoon,6.9714,True,0.564
HDEL000173,HORD000173,2018-10-29,2018-11-01,2018-10-31,StarTrack,Standard,Delivered,0.0,True,39.0,10.72,none,3.0,6.0,Anytime,7.7913,False,1.962
HDEL000174,HORD000174,2018-11-08,2018-11-14,2018-11-14,AusPost,Standard,Delivered,0.0,True,35.0,8.25,none,6.0,3.0,Morning,2.7425,True,0.412
HDEL000175,HORD000175,2018-11-16,2018-11-19,2018-11-18,AusPost,Standard,Delivered,0.0,True,73.0,5.88,none,3.0,4.0,Morning,0.243,True,0.289
HDEL000176,HORD000176,2018-05-02,2018-05-06,2018-05-06,StarTrack,Express,Delivered,0.0,True,53.0,16.05,none,4.0,5.0,Morning,1.9834,True,0.347
HDEL000177,HORD000177,2018-02-02,2018-02-08,2018-02-06,StarTrack,Standard,Delivered,0.0,True,2.0,8.29,none,6.0,7.0,Anytime,6.4285,True,0.469
HDEL000178,HORD000178,2018-03-05,2018-03-10,2018-03-10,Direct Freight,Standard,Delivered,0.0,True,27.0,10.17,none,5.0,8.0,Afternoon,5.7284,True,1.227
HDEL000179,HORD000179,2018-03-18,2018-03-24,2018-03-22,StarTrack,Standard,Delivered,0.0,True,2.0,8.77,none,6.0,4.0,Afternoon,4.3804,False,0.336
HDEL000180,HORD000180,2018-08-03,2018-08-10,2018-08-10,Direct Freight,Standard,Delivered,0.0,True,29.0,8.53,none,7.0,6.0,Anytime,1.2126,True,0.471
HDEL000181,HORD000181,2018-09-28,2018-10-02,2018-10-02,Direct Freight,Standard,Delivered,0.0,True,67.0,7.14,none,4.0,5.0,Anytime,3.9152,False,0.399
HDEL000182,HORD000182,2018-12-20,2018-12-23,2018-12-22,StarTrack,Standard,Delivered,0.0,True,67.0,10.23,none,3.0,6.0,Afternoon,8.1012,False,0.419
HDEL000183,HORD000183,2018-10-05,2018-10-10,2018-10-09,DHL,Standard,Delivered,0.0,True,7.0,7.78,none,5.0,6.0,Afternoon,3.7044,True,0.327
HDEL000184,HORD000184,2018-01-23,2018-01-29,2018-01-28,DHL,Standard,Delivered,0.0,True,62.0,9.82,none,6.0,7.0,Morning,4.6779,True,0.463
HDEL000185,HORD000185,2018-06-22,2018-06-25,2018-06-24,StarTrack,Standard,Delivered,0.0,True,20.0,11.73,none,3.0,5.0,Afternoon,6.9407,True,0.519
HDEL000186,HORD000186,2018-03-06,2018-03-11,2018-03-09,StarTrack,Standard,Delivered,0.0,True,49.0,10.44,none,5.0,3.0,Afternoon,7.5338,False,0.446
HDEL000187,HORD000187,2018-06-09,2018-06-16,2018-06-14,AusPost,Standard,Delivered,0.0,True,57.0,14.79,none,7.0,4.0,Anytime,7.7035,False,0.517
HDEL000188,HORD000188,2018-10-12,2018-10-16,2018-10-21,StarTrack,Standard,Delivered,5.0,False,30.0,8.07,weather,4.0,7.0,Afternoon,6.0658,True,1.024
HDEL000189,HORD000189,2018-03-30,2018-04-05,2018-04-03,AusPost,Standard,Delivered,0.0,True,31.0,8.51,none,6.0,4.0,Afternoon,6.9029,True,0.537
HDEL000190,HORD000190,2018-05-03,2018-05-07,2018-05-05,AusPost,Standard,Delivered,0.0,True,57.0,8.44,none,4.0,3.0,Morning,7.38,True,0.511
HDEL000191,HORD000191,2018-02-27,2018-03-02,2018-02-28,AusPost,Standard,Delivered,0.0,True,45.0,8.45,none,3.0,7.0,Anytime,3.1272,True,0.449
HDEL000192,HORD000192,2018-08-16,2018-08-20,2018-08-19,AusPost,Standard,Delivered,0.0,True,62.0,9.34,none,4.0,8.0,Anytime,3.7044,True,0.506
HDEL000193,HORD000193,2018-11-26,2018-11-29,2018-12-03,DHL,Standard,Delivered,4.0,False,33.0,6.8,weather,3.0,9.0,Afternoon,1.9118,True,0.58
HDEL000194,HORD000194,2018-10-08,2018-10-15,2018-10-15,AusPost,Standard,Delivered,0.0,True,73.0,9.82,none,7.0,8.0,Afternoon,7.7395,True,1.15
HDEL000195,HORD000195,2018-08-08,2018-08-14,2018-08-13,StarTrack,Standard,Delivered,0.0,True,60.0,9.54,none,6.0,6.0,Anytime,3.3663,True,0.815
HDEL000196,HORD000196,2018-02-19,2018-02-24,2018-02-22,StarTrack,Standard,Delivered,0.0,True,69.0,9.88,none,5.0,8.0,Afternoon,8.7018,True,0.514
HDEL000197,HORD000197,2018-07-14,2018-07-19,2018-07-17,StarTrack,Standard,Delivered,0.0,True,70.0,10.16,none,5.0,8.0,Morning,5.6902,True,0.365
HDEL000198,HORD000198,2018-04-01,2018-04-04,2018-04-02,Direct Freight,Standard,Delivered,0.0,True,65.0,6.6,none,3.0,9.0,Afternoon,1.5241,False,0.701
HDEL000199,HORD000199,2018-02-27,2018-03-06,2018-03-06,DHL,Standard,Delivered,0.0,True,42.0,10.35,none,7.0,4.0,Afternoon,6.9718,True,0.853
HDEL000200,HORD000200,2018-05-08,2018-05-13,2018-05-12,AusPost,Standard,Delivered,0.0,True,10.0,9.3,none,5.0,7.0,Anytime,6.2778,False,0.386
HDEL000201,HORD000201,2018-10-23,2018-10-26,2018-10-25,StarTrack,Standard,Delivered,0.0,True,32.0,5.87,none,3.0,9.0,Morning,1.6639,True,0.29
HDEL000202,HORD000202,2018-01-20,2018-01-26,2018-01-26,Direct Freight,Standard,Delivered,0.0,True,30.0,8.92,none,6.0,9.0,Morning,3.1272,True,0.451
HDEL000203,HORD000203,2018-05-24,2018-05-31,2018-05-31,Direct Freight,Express,Delivered,0.0,True,8.0,21.51,none,7.0,6.0,Afternoon,7.7113,False,0.42
HDEL000204,HORD000204,2018-09-14,2018-09-21,2018-09-26,StarTrack,Express,Delivered,5.0,False,33.0,17.23,warehouse_congestion,7.0,8.0,Anytime,1.5642,False,0.314
HDEL000205,HORD000205,2018-07-15,2018-07-22,2018-07-20,StarTrack,Standard,Delivered,0.0,True,2.0,11.29,none,7.0,7.0,Anytime,5.3006,False,0.37
HDEL000206,HORD000206,2018-06-19,2018-06-23,2018-06-22,Direct Freight,Standard,Delivered,0.0,True,23.0,10.34,none,4.0,8.0,Afternoon,6.2844,True,0.491
HDEL000207,HORD000207,2018-05-25,2018-06-01,2018-06-01,DHL,Standard,Delivered,0.0,True,22.0,12.58,none,7.0,5.0,Anytime,8.9878,False,0.472
HDEL000208,HORD000208,2018-07-12,2018-07-18,2018-07-21,Direct Freight,Express,Delivered,3.0,False,7.0,23.57,weather,6.0,4.0,Morning,4.2176,True,0.426
HDEL000209,HORD000209,2018-06-23,2018-06-29,2018-06-28,DHL,Express,Delivered,0.0,True,9.0,21.58,none,6.0,9.0,Afternoon,6.5015,False,0.472
HDEL000210,HORD000210,2018-10-23,2018-10-28,2018-10-27,DHL,Standard,Delivered,0.0,True,35.0,8.19,none,5.0,8.0,Anytime,4.8491,True,0.426
HDEL000211,HORD000211,2018-03-25,2018-04-01,2018-03-31,StarTrack,Standard,Delivered,0.0,True,69.0,9.48,none,7.0,4.0,Anytime,8.5452,True,0.5
HDEL000212,HORD000212,2018-03-10,2018-03-14,2018-03-14,Direct Freight,Standard,Delivered,0.0,True,59.0,8.48,none,4.0,3.0,Morning,5.5854,False,0.359
HDEL000213,HORD000213,2018-06-01,2018-06-07,2018-06-05,DHL,Standard,Delivered,0.0,True,18.0,9.1,none,6.0,4.0,Morning,6.163,True,1.025
HDEL000214,HORD000214,2018-12-26,2018-12-29,2018-12-30,DHL,Standard,Delivered,1.0,False,25.0,9.05,warehouse_congestion,3.0,8.0,Afternoon,3.0748,True,0.53
HDEL000215,HORD000215,2018-09-01,2018-09-04,2018-09-04,StarTrack,Standard,Delivered,0.0,True,14.0,13.55,none,3.0,3.0,Morning,8.2741,False,0.507
HDEL000216,HORD000216,2018-07-30,2018-08-02,2018-08-02,StarTrack,Standard,Delivered,0.0,True,47.0,10.67,none,3.0,8.0,Anytime,7.3718,True,0.473
HDEL000217,HORD000217,2018-04-11,2018-04-18,2018-04-17,Direct Freight,Standard,Delivered,0.0,True,2.0,9.54,none,7.0,9.0,Morning,7.306,False,0.462
HDEL000218,HORD000218,2018-09-10,2018-09-13,2018-09-12,DHL,Standard,Delivered,0.0,True,9.0,8.67,none,3.0,8.0,Anytime,3.025,True,0.34
HDEL000219,HORD000219,2018-04-12,2018-04-18,2018-04-16,AusPost,Standard,Delivered,0.0,True,42.0,8.9,none,6.0,4.0,Morning,3.9883,True,0.423
HDEL000220,HORD000220,2018-05-07,2018-05-14,2018-05-12,DHL,Standard,Delivered,0.0,True,57.0,6.82,none,7.0,4.0,Anytime,3.4729,False,0.424
HDEL000221,HORD000221,2018-08-16,2018-08-22,2018-08-22,AusPost,Standard,Delivered,0.0,True,20.0,10.78,none,6.0,8.0,Afternoon,7.7128,True,0.503
HDEL000222,HORD000222,2018-11-26,2018-12-02,2018-11-30,StarTrack,Standard,Delivered,0.0,True,25.0,8.96,none,6.0,8.0,Anytime,3.5747,True,1.177
HDEL000223,HORD000223,2018-03-17,2018-03-21,2018-03-21,StarTrack,Standard,Delivered,0.0,True,54.0,10.24,none,4.0,7.0,Afternoon,6.163,True,0.519
HDEL000224,HORD000224,2018-05-23,2018-05-26,2018-05-26,Direct Freight,Standard,Delivered,0.0,True,54.0,8.82,none,3.0,5.0,Afternoon,5.1273,True,1.242
HDEL000225,HORD000225,2018-05-09,2018-05-13,2018-05-11,AusPost,Express,Delivered,0.0,True,23.0,17.16,none,4.0,5.0,Morning,6.9744,True,0.518
HDEL000226,HORD000226,2018-04-24,2018-04-28,2018-04-28,DHL,Standard,Delivered,0.0,True,37.0,10.64,none,4.0,4.0,Afternoon,7.1276,True,0.589
HDEL000227,HORD000227,2018-02-09,2018-02-14,2018-02-12,Direct Freight,Standard,Delivered,0.0,True,53.0,10.85,none,5.0,7.0,Morning,9.7484,True,0.68
HDEL000228,HORD000228,2018-02-15,2018-02-20,2018-02-21,StarTrack,Standard,Delivered,1.0,False,6.0,10.78,carrier_capacity,5.0,6.0,Afternoon,7.4297,True,0.493
HDEL000229,HORD000229,2018-12-03,2018-12-08,2018-12-07,AusPost,Standard,Delivered,0.0,True,39.0,8.86,none,5.0,4.0,Anytime,6.6869,True,0.415
HDEL000230,HORD000230,2018-07-22,2018-07-27,2018-07-26,AusPost,Express,Delivered,0.0,True,25.0,20.96,none,5.0,5.0,Anytime,7.7381,True,0.512
HDEL000231,HORD000231,2018-12-23,2018-12-28,2018-12-27,AusPost,Standard,Delivered,0.0,True,12.0,9.06,none,5.0,3.0,Afternoon,6.2019,True,1.218
HDEL000232,HORD000232,2018-01-17,2018-01-24,2018-01-22,DHL,Standard,Delivered,0.0,True,13.0,9.93,none,7.0,7.0,Morning,8.9878,True,1.055
HDEL000233,HORD000233,2018-04-02,2018-04-08,2018-04-08,AusPost,Standard,Delivered,0.0,True,39.0,9.58,none,6.0,9.0,Afternoon,4.6204,False,0.316
HDEL000234,HORD000234,2018-09-30,2018-10-07,2018-10-05,AusPost,Standard,Delivered,0.0,True,57.0,10.6,none,7.0,7.0,Anytime,6.4552,False,0.438
HDEL000235,HORD000235,2018-01-03,2018-01-07,2018-01-05,AusPost,Standard,Delivered,0.0,True,24.0,8.74,none,4.0,7.0,Afternoon,2.3052,True,1.122
HDEL000236,HORD000236,2018-10-03,2018-10-06,2018-10-06,AusPost,Standard,Delivered,0.0,True,56.0,7.62,none,3.0,7.0,Anytime,1.2126,False,0.287
HDEL000237,HORD000237,2018-10-30,2018-11-05,2018-11-05,Direct Freight,Standard,Delivered,0.0,True,24.0,8.63,none,6.0,5.0,Anytime,3.6762,False,0.412
HDEL000238,HORD000238,2018-04-03,2018-04-08,2018-04-11,Direct Freight,Standard,Delivered,3.0,False,21.0,9.4,carrier_capacity,5.0,9.0,Morning,5.6528,True,1.042
HDEL000239,HORD000239,2018-09-12,2018-09-19,2018-09-17,StarTrack,Standard,Delivered,0.0,True,46.0,10.31,none,7.0,9.0,Morning,8.1608,False,0.427
HDEL000240,HORD000240,2018-07-09,2018-07-12,2018-07-11,AusPost,Standard,Delivered,0.0,True,26.0,10.84,none,3.0,8.0,Morning,5.3633,True,0.466
HDEL000241,HORD000241,2018-02-17,2018-02-22,2018-02-20,StarTrack,Standard,Delivered,0.0,True,11.0,9.07,none,5.0,7.0,Anytime,6.5391,False,0.369
HDEL000242,HORD000242,2018-10-05,2018-10-12,2018-10-11,DHL,Express,Delivered,0.0,True,8.0,20.33,none,7.0,9.0,Anytime,6.9271,True,0.516
HDEL000243,HORD000243,2018-04-17,2018-04-23,2018-04-21,AusPost,Express,Delivered,0.0,True,46.0,17.15,none,6.0,5.0,Anytime,3.7763,True,0.318
HDEL000244,HORD000244,2018-12-26,2018-12-30,2018-12-29,AusPost,Standard,Delivered,0.0,True,34.0,10.29,none,4.0,3.0,Morning,8.4899,True,1.046
HDEL000245,HORD000245,2018-11-03,2018-11-09,2018-11-08,DHL,Standard,Delivered,0.0,True,19.0,10.56,none,6.0,6.0,Morning,5.9648,False,0.442
HDEL000246,HORD000246,2018-03-09,2018-03-12,2018-03-12,AusPost,Standard,Delivered,0.0,True,28.0,11.34,none,3.0,3.0,Morning,7.7913,True,0.662
HDEL000247,HORD000247,2018-05-22,2018-05-25,2018-05-23,AusPost,Standard,Delivered,0.0,True,20.0,9.0,none,3.0,7.0,Afternoon,5.8284,True,0.442
HDEL000248,HORD000248,2018-02-22,2018-02-28,2018-02-28,StarTrack,Standard,Delivered,0.0,True,9.0,10.0,none,6.0,8.0,Morning,6.194,False,0.461
HDEL000249,HORD000249,2018-12-29,2019-01-02,2019-01-06,Direct Freight,Standard,Delivered,4.0,False,16.0,7.25,carrier_capacity,4.0,4.0,Anytime,0.134,True,0.888
HDEL000250,HORD000250,2018-12-05,2018-12-12,2018-12-12,DHL,Standard,Delivered,0.0,True,42.0,8.5,none,7.0,5.0,Anytime,7.0974,False,0.44
HDEL000251,HORD000251,2018-12-10,2018-12-17,2018-12-15,AusPost,Standard,Delivered,0.0,True,57.0,8.5,none,7.0,9.0,Anytime,3.5747,True,1.029
HDEL000252,HORD000252,2018-03-09,2018-03-13,2018-03-12,StarTrack,Standard,Delivered,0.0,True,2.0,7.13,none,4.0,6.0,Afternoon,2.3095,True,0.413
HDEL000253,HORD000253,2018-08-11,2018-08-17,2018-08-15,DHL,Standard,Delivered,0.0,True,34.0,10.45,none,6.0,4.0,Anytime,3.025,True,0.394
HDEL000254,HORD000254,2018-02-05,2018-02-08,2018-02-06,Direct Freight,Standard,Delivered,0.0,True,5.0,7.54,none,3.0,4.0,Afternoon,4.8578,False,1.016
HDEL000255,HORD000255,2018-12-26,2018-12-31,2018-12-31,DHL,Standard,Delivered,0.0,True,30.0,8.11,none,5.0,9.0,Afternoon,5.0903,True,0.414
HDEL000256,HORD000256,2018-07-12,2018-07-15,2018-07-15,Direct Freight,Standard,Delivered,0.0,True,73.0,13.89,none,3.0,4.0,Morning,8.9244,True,0.509
HDEL000257,HORD000257,2018-03-01,2018-03-05,2018-03-05,StarTrack,Express,Delivered,0.0,True,28.0,18.58,none,4.0,6.0,Anytime,5.3354,True,0.497
HDEL000258,HORD000258,2018-02-24,2018-03-03,2018-03-01,DHL,Standard,Delivered,0.0,True,31.0,7.23,none,7.0,3.0,Morning,3.528,True,0.444
HDEL000259,HORD000259,2018-12-09,2018-12-16,2018-12-20,AusPost,Standard,Delivered,4.0,False,31.0,10.29,carrier_capacity,7.0,5.0,Anytime,5.4688,True,1.035
HDEL000260,HORD000260,2018-07-01,2018-07-07,2018-07-05,DHL,Standard,Delivered,0.0,True,65.0,12.95,none,6.0,3.0,Anytime,6.2579,True,0.493
HDEL000261,HORD000261,2018-06-24,2018-06-30,2018-06-29,StarTrack,Standard,Delivered,0.0,True,69.0,7.53,none,6.0,9.0,Anytime,1.6337,True,0.324
HDEL000262,HORD000262,2018-11-24,2018-11-29,2018-11-28,StarTrack,Express,Delivered,0.0,True,51.0,14.9,none,5.0,9.0,Morning,2.9699,False,0.315
HDEL000263,HORD000263,2018-10-30,2018-11-03,2018-11-03,StarTrack,Standard,Delivered,0.0,True,9.0,8.57,none,4.0,4.0,Afternoon,5.6443,True,1.11
HDEL000264,HORD000264,2018-09-28,2018-10-05,2018-10-04,StarTrack,Express,Delivered,0.0,True,43.0,19.13,none,7.0,9.0,Anytime,4.4785,True,0.412
HDEL000265,HORD000265,2018-03-11,2018-03-17,2018-03-16,DHL,Standard,Delivered,0.0,True,5.0,10.35,none,6.0,9.0,Anytime,5.7885,True,0.553
HDEL000266,HORD000266,2018-09-04,2018-09-09,2018-09-07,StarTrack,Standard,Delivered,0.0,True,32.0,10.36,none,5.0,3.0,Anytime,6.0905,True,1.209
HDEL000267,HORD000267,2018-01-02,2018-01-08,2018-01-06,Direct Freight,Standard,Delivered,0.0,True,3.0,10.31,none,6.0,7.0,Morning,6.275,True,0.555
HDEL000268,HORD000268,2018-03-23,2018-03-28,2018-03-28,Direct Freight,Standard,Delivered,0.0,True,47.0,8.15,none,5.0,9.0,Morning,4.6204,True,0.433
HDEL000269,HORD000269,2018-11-08,2018-11-14,2018-11-14,StarTrack,Standard,Delivered,0.0,True,72.0,10.13,none,6.0,3.0,Anytime,8.5348,False,0.461
HDEL000270,HORD000270,2018-09-03,2018-09-08,2018-09-06,DHL,Express,Delivered,0.0,True,12.0,16.59,none,5.0,6.0,Afternoon,6.163,True,1.993
HDEL000271,HORD000271,2018-10-14,2018-10-19,2018-10-18,DHL,Standard,Delivered,0.0,True,5.0,11.63,none,5.0,7.0,Morning,8.7076,True,1.156
HDEL000272,HORD000272,2018-03-08,2018-03-15,2018-03-13,AusPost,Express,Delivered,0.0,True,69.0,17.61,none,7.0,6.0,Afternoon,5.1255,True,0.577
HDEL000273,HORD000273,2018-04-10,2018-04-15,2018-04-15,StarTrack,Standard,Delivered,0.0,True,42.0,8.83,none,5.0,6.0,Anytime,5.5471,True,0.478
HDEL000274,HORD000274,2018-02-15,2018-02-20,2018-02-20,Direct Freight,Standard,Delivered,0.0,True,2.0,10.68,none,5.0,7.0,Morning,5.6715,True,0.575
HDEL000275,HORD000275,2018-04-01,2018-04-08,2018-04-07,Direct Freight,Standard,Delivered,0.0,True,29.0,9.56,none,7.0,5.0,Afternoon,7.0202,False,0.413
HDEL000276,HORD000276,2018-01-24,2018-01-28,2018-01-26,StarTrack,Standard,Delivered,0.0,True,7.0,8.95,none,4.0,8.0,Afternoon,8.1012,False,0.43
HDEL000277,HORD000277,2018-03-07,2018-03-13,2018-03-12,StarTrack,Express,Delivered,0.0,True,39.0,21.66,none,6.0,4.0,Morning,7.6692,False,0.494
HDEL000278,HORD000278,2018-05-03,2018-05-07,2018-05-07,AusPost,Standard,Delivered,0.0,True,55.0,8.13,none,4.0,4.0,Morning,2.8334,False,0.279
HDEL000279,HORD000279,2018-01-31,2018-02-03,2018-02-03,DHL,Express,Delivered,0.0,True,9.0,18.68,none,3.0,7.0,Anytime,5.6896,True,0.535
HDEL000280,HORD000280,2018-08-02,2018-08-08,2018-08-06,StarTrack,Standard,Delivered,0.0,True,2.0,9.39,none,6.0,9.0,Afternoon,1.6337,False,0.33
HDEL000281,HORD000281,2018-08-25,2018-08-28,2018-08-26,Direct Freight,Standard,Delivered,0.0,True,32.0,8.39,none,3.0,8.0,Morning,0.6613,True,0.414
HDEL000282,HORD000282,2018-12-05,2018-12-12,2018-12-10,StarTrack,Standard,Delivered,0.0,True,38.0,10.54,none,7.0,7.0,Afternoon,5.576,True,0.526
HDEL000283,HORD000283,2018-04-25,2018-04-29,2018-04-29,Direct Freight,Express,Delivered,0.0,True,49.0,15.45,none,4.0,9.0,Anytime,1.131,True,0.446
HDEL000284,HORD000284,2018-02-05,2018-02-10,2018-02-10,DHL,Express,Delivered,0.0,True,3.0,14.39,none,5.0,8.0,Anytime,4.6678,True,0.549
HDEL000285,HORD000285,2018-05-03,2018-05-09,2018-05-14,StarTrack,Express,Delivered,5.0,False,25.0,16.4,carrier_capacity,6.0,8.0,Morning,7.74,True,0.502
HDEL000286,HORD000286,2018-01-29,2018-02-02,2018-02-07,StarTrack,Standard,Delivered,5.0,False,43.0,9.87,weather,4.0,7.0,Morning,5.1841,True,0.457
HDEL000287,HORD000287,2018-07-03,2018-07-07,2018-07-10,Direct Freight,Standard,Delivered,3.0,False,5.0,13.05,weather,4.0,4.0,Afternoon,7.0833,False,0.446
HDEL000288,HORD000288,2018-04-26,2018-05-01,2018-04-30,Direct Freight,Standard,Delivered,0.0,True,23.0,10.78,none,5.0,3.0,Anytime,7.6027,False,0.408
HDEL000289,HORD000289,2018-07-26,2018-07-31,2018-07-29,AusPost,Standard,Delivered,0.0,True,71.0,13.7,none,5.0,9.0,Anytime,6.3092,True,0.458
HDEL000290,HORD000290,2018-01-22,2018-01-25,2018-01-25,Direct Freight,Standard,Delivered,0.0,True,40.0,10.94,none,3.0,5.0,Afternoon,5.8629,False,0.338
HDEL000291,HORD000291,2018-09-10,2018-09-16,2018-09-16,AusPost,Express,Delivered,0.0,True,15.0,17.93,none,6.0,4.0,Anytime,3.6202,True,0.388
HDEL000292,HORD000292,2018-07-19,2018-07-23,2018-07-21,DHL,Standard,Delivered,0.0,True,11.0,12.81,none,4.0,7.0,Morning,5.7397,True,0.61
HDEL000293,HORD000293,2018-11-19,2018-11-22,2018-11-22,DHL,Standard,Delivered,0.0,True,46.0,10.73,none,3.0,8.0,Afternoon,6.8779,False,0.453
HDEL000294,HORD000294,2018-07-15,2018-07-20,2018-07-18,AusPost,Standard,Delivered,0.0,True,10.0,12.96,none,5.0,6.0,Morning,7.1535,True,0.515
HDEL000295,HORD000295,2018-05-05,2018-05-08,2018-05-07,DHL,Standard,Delivered,0.0,True,46.0,9.48,none,3.0,5.0,Morning,5.1945,False,0.33
HDEL000296,HORD000296,2018-04-19,2018-04-25,2018-04-30,StarTrack,Express,Delivered,5.0,False,13.0,13.03,warehouse_congestion,6.0,7.0,Morning,1.6352,False,0.286
HDEL000297,HORD000297,2018-09-04,2018-09-07,2018-09-06,Direct Freight,Standard,Delivered,0.0,True,30.0,8.64,none,3.0,8.0,Morning,3.0499,False,0.366
HDEL000298,HORD000298,2018-11-04,2018-11-10,2018-11-09,AusPost,Standard,Delivered,0.0,True,6.0,8.53,none,6.0,4.0,Anytime,4.0037,True,0.973
HDEL000299,HORD000299,2018-02-23,2018-03-01,2018-02-27,Direct Freight,Standard,Delivered,0.0,True,59.0,8.52,none,6.0,5.0,Afternoon,2.8043,True,0.411
HDEL000300,HORD000300,2018-12-27,2018-12-30,2018-12-28,StarTrack,Standard,Delivered,0.0,True,11.0,8.21,none,3.0,3.0,Morning,1.4385,True,0.435
HDEL000301,HORD000301,2018-07-28,2018-08-02,2018-08-02,DHL,Standard,Delivered,0.0,True,21.0,14.1,none,5.0,5.0,Afternoon,6.5932,True,0.985
HDEL000302,HORD000302,2018-07-30,2018-08-02,2018-07-31,DHL,Standard,Delivered,0.0,True,71.0,8.14,none,3.0,5.0,Morning,2.0865,True,0.317
HDEL000303,HORD000303,2018-01-15,2018-01-20,2018-01-20,AusPost,Standard,Delivered,0.0,True,10.0,8.5,none,5.0,7.0,Anytime,4.7826,True,0.414
HDEL000304,HORD000304,2018-05-08,2018-05-13,2018-05-11,AusPost,Express,Delivered,0.0,True,49.0,14.66,none,5.0,7.0,Anytime,2.4826,True,0.316
HDEL000305,HORD000305,2018-10-11,2018-10-18,2018-10-16,AusPost,Standard,Delivered,0.0,True,38.0,9.61,none,7.0,7.0,Morning,7.6692,True,0.621
HDEL000306,HORD000306,2018-12-10,2018-12-17,2018-12-17,DHL,Standard,Delivered,0.0,True,41.0,7.95,none,7.0,3.0,Morning,2.9396,True,0.397
HDEL000307,HORD000307,2018-09-10,2018-09-16,2018-09-15,DHL,Express,Delivered,0.0,True,73.0,19.58,none,6.0,4.0,Afternoon,5.2435,True,0.547
HDEL000308,HORD000308,2018-08-17,2018-08-22,2018-08-20,StarTrack,Express,Delivered,0.0,True,54.0,20.98,none,5.0,3.0,Morning,3.296,True,0.926
HDEL000309,HORD000309,2018-11-11,2018-11-14,2018-11-12,AusPost,Standard,Delivered,0.0,True,53.0,7.56,none,3.0,7.0,Afternoon,5.4309,True,0.418
HDEL000310,HORD000310,2018-05-16,2018-05-23,2018-05-23,Direct Freight,Standard,Delivered,0.0,True,63.0,8.17,none,7.0,4.0,Anytime,3.0748,True,0.446
HDEL000311,HORD000311,2018-08-22,2018-08-29,2018-08-29,DHL,Standard,Delivered,0.0,True,6.0,14.25,none,7.0,9.0,Anytime,8.5452,True,1.724
