order_item_id,order_id,product_id,quantity,unit_price,line_revenue
HITM0000441,HORD000140,PRD0287,2.0,1873.36,3746.72
HITM0000442,HORD000140,PRD0339,1.0,427.29,427.29
HITM0000443,HORD000141,PRD0318,1.0,913.52,913.52
HITM0000444,HORD000141,PRD0883,1.0,1065.61,1065.61
HITM0000445,HORD000142,PRD0140,3.0,54.35,163.05
HITM0000446,HORD000142,PRD0018,1.0,112.62,112.62
HITM0000447,HORD000142,PRD0008,1.0,799.44,799.44
HITM0000448,HORD000142,PRD0558,2.0,603.01,1206.02
HITM0000449,HORD000142,PRD0130,2.0,128.78,257.56
HITM0000450,HORD000143,PRD0312,1.0,845.47,845.47
HITM0000451,HORD000143,PRD0924,2.0,1614.34,3228.68
HITM0000452,HORD000143,PRD0322,1.0,719.5,719.5
HITM0000453,HORD000144,PRD0360,1.0,14.71,14.71
HITM0000454,HORD000144,PRD0016,1.0,348.79,348.79
HITM0000455,HORD000144,PRD0466,1.0,283.41,283.41
HITM0000456,HORD000145,PRD0598,1.0,929.85,929.85
HITM0000457,HORD000145,PRD0397,1.0,1953.43,1953.43
HITM0000458,HORD000145,PRD0582,1.0,1682.59,1682.59
HITM0000459,HORD000146,PRD0606,1.0,721.57,721.57
HITM0000460,HORD000146,PRD0474,1.0,1023.76,1023.76
HITM0000461,HORD000147,PRD0258,3.0,171.41,514.23
HITM0000462,HORD000147,PRD0035,1.0,410.43,410.43
HITM0000463,HORD000147,PRD0806,3.0,43.45,130.35
HITM0000464,HORD000148,PRD0617,1.0,1897.96,1897.96
HITM0000465,HORD000149,PRD0083,1.0,719.56,719.56
HITM0000466,HORD000149,PRD0936,2.0,808.97,1617.94
HITM0000467,HORD000150,PRD0480,2.0,37.46,74.92
HITM0000468,HORD000150,PRD0945,1.0,888.88,888.88
HITM0000469,HORD000150,PRD0130,1.0,128.78,128.78
HITM0000470,HORD000150,PRD0525,1.0,904.72,904.72
HITM0000471,HORD000151,PRD0788,1.0,934.58,934.58
HITM0000472,HORD000151,PRD0604,1.0,1327.89,1327.89
HITM0000473,HORD000151,PRD0466,3.0,283.41,850.23
HITM0000474,HORD000152,PRD0865,1.0,558.87,558.87
HITM0000475,HORD000152,PRD0901,1.0,1477.12,1477.12
HITM0000476,HORD000152,PRD0490,3.0,20.66,61.98
HITM0000477,HORD000153,PRD0575,1.0,357.22,357.22
HITM0000478,HORD000153,PRD0306,1.0,643.72,643.72
HITM0000479,HORD000153,PRD0340,1.0,68.17,68.17
HITM0000480,HORD000154,PRD0395,2.0,404.44,808.88
HITM0000481,HORD000154,PRD0986,1.0,748.03,748.03
HITM0000482,HORD000155,PRD0336,1.0,823.14,823.14
HITM0000483,HORD000155,PRD0280,1.0,34.27,34.27
HITM0000484,HORD000155,PRD0109,1.0,516.32,516.32
HITM0000485,HORD000156,PRD0913,1.0,645.54,645.54
HITM0000486,HORD000156,PRD0654,1.0,4124.98,4124.98
HITM0000487,HORD000156,PRD0221,1.0,1714.89,1714.89
HITM0000488,HORD000157,PRD0846,3.0,808.25,2424.75
HITM0000489,HORD000157,PRD0648,1.0,210.67,210.67
HITM0000490,HORD000157,PRD0809,1.0,929.49,929.49
HITM0000491,HORD000158,PRD0281,1.0,1660.11,1660.11
HITM0000492,HORD000158,PRD0471,2.0,2346.96,4693.92
HITM0000493,HORD000159,PRD0578,1.0,856.24,856.24
HITM0000494,HORD000159,PRD0553,2.0,722.16,1444.32
HITM0000495,HORD000160,PRD0716,1.0,242.32,242.32
HITM0000496,HORD000160,PRD0169,1.0,1057.68,1057.68
HITM0000497,HORD000160,PRD0398,1.0,413.35,413.35
HITM0000498,HORD000160,PRD0825,3.0,289.25,867.75
HITM0000499,HORD000161,PRD0158,2.0,464.07,928.14
HITM0000500,HORD000161,PRD0666,2.0,108.17,216.34
HITM0000501,HORD000161,PRD0498,3.0,753.34,2260.02
HITM0000502,HORD000161,PRD0705,1.0,1103.54,1103.54
HITM0000503,HORD000161,PRD0186,1.0,223.64,223.64
HITM0000504,HORD000162,PRD0307,1.0,2171.11,2171.11
HITM0000505,HORD000162,PRD0580,1.0,76.83,76.83
HITM0000506,HORD000162,PRD0612,1.0,471.59,471.59
HITM0000507,HORD000163,PRD0175,1.0,760.09,760.09
HITM0000508,HORD000163,PRD0770,1.0,254.66,254.66
HITM0000509,HORD000164,PRD0100,2.0,122.42,244.84
HITM0000510,HORD000164,PRD0922,1.0,1416.33,1416.33
HITM0000511,HORD000165,PRD0275,1.0,182.18,182.18
HITM0000512,HORD000165,PRD0739,1.0,408.6,408.6
HITM0000513,HORD000165,PRD0316,1.0,28.93,28.93
HITM0000514,HORD000166,PRD0026,1.0,304.81,304.81
HITM0000515,HORD000166,PRD0942,1.0,646.79,646.79
HITM0000516,HORD000167,PRD0416,1.0,753.43,753.43
HITM0000517,HORD000167,PRD0132,2.0,713.61,1427.22
HITM0000518,HORD000167,PRD0506,2.0,309.66,619.32
HITM0000519,HORD000168,PRD0789,1.0,106.8,106.8
HITM0000520,HORD000168,PRD0675,1.0,898.47,898.47
HITM0000521,HORD000169,PRD0790,1.0,25.52,25.52
HITM0000522,HORD000169,PRD0493,1.0,1550.96,1550.96
HITM0000523,HORD000169,PRD0462,1.0,1259.7,1259.7
HITM0000524,HORD000170,PRD0804,2.0,1164.25,2328.5
HITM0000525,HORD000170,PRD0850,1.0,308.86,308.86
HITM0000526,HORD000170,PRD0063,1.0,1124.17,1124.17
HITM0000527,HORD000170,PRD0354,1.0,2306.23,2306.23
HITM0000528,HORD000171,PRD0034,1.0,1865.66,1865.66
HITM0000529,HORD000171,PRD0225,1.0,213.62,213.62
HITM0000530,HORD000171,PRD0316,1.0,28.93,28.93
HITM0000531,HORD000172,PRD0055,2.0,1172.72,2345.44
HITM0000532,HORD000172,PRD0799,1.0,373.98,373.98
HITM0000533,HORD000172,PRD0630,2.0,59.46,118.92
HITM0000534,HORD000172,PRD0496,1.0,176.22,176.22
HITM0000535,HORD000172,PRD0466,1.0,283.41,283.41
HITM0000536,HORD000173,PRD0884,1.0,586.48,586.48
HITM0000537,HORD000173,PRD0304,1.0,524.3,524.3
HITM0000538,HORD000173,PRD0630,1.0,59.46,59.46
HITM0000539,HORD000173,PRD0098,1.0,149.72,149.72
HITM0000540,HORD000174,PRD0702,1.0,768.26,768.26
HITM0000541,HORD000174,PRD0006,1.0,813.94,813.94
HITM0000542,HORD000174,PRD0349,1.0,986.72,986.72
HITM0000543,HORD000174,PRD0973,1.0,1395.47,1395.47
HITM0000544,HORD000175,PRD0009,1.0,1102.1,1102.1
HITM0000545,HORD000175,PRD0102,1.0,786.59,786.59
HITM0000546,HORD000175,PRD0836,1.0,726.47,726.47
HITM0000547,HORD000176,PRD0900,2.0,274.2,548.4
HITM0000548,HORD000176,PRD0038,1.0,829.21,829.21
HITM0000549,HORD000176,PRD0695,1.0,809.88,809.88
HITM0000550,HORD000176,PRD0779,2.0,296.88,593.76
HITM0000551,HORD000177,PRD0503,2.0,866.27,1732.54
HITM0000552,HORD000177,PRD0498,1.0,753.34,753.34
HITM0000553,HORD000177,PRD0359,1.0,169.12,169.12
HITM0000554,HORD000178,PRD0669,1.0,1077.89,1077.89
HITM0000555,HORD000178,PRD0459,2.0,1138.25,2276.5
HITM0000556,HORD000178,PRD0374,1.0,1059.26,1059.26
HITM0000557,HORD000178,PRD0080,1.0,390.63,390.63
HITM0000558,HORD000179,PRD0865,2.0,558.87,1117.74
HITM0000559,HORD000180,PRD0515,1.0,421.93,421.93
HITM0000560,HORD000180,PRD0007,1.0,775.64,775.64
HITM0000561,HORD000180,PRD0583,1.0,981.15,981.15
HITM0000562,HORD000180,PRD0026,2.0,304.81,609.62
HITM0000563,HORD000181,PRD0447,1.0,79.94,79.94
HITM0000564,HORD000181,PRD0646,1.0,98.45,98.45
HITM0000565,HORD000181,PRD0758,1.0,688.14,688.14
HITM0000566,HORD000182,PRD0820,1.0,95.58,95.58
HITM0000567,HORD000182,PRD0350,2.0,294.0,588.0
HITM0000568,HORD000182,PRD0390,1.0,27.7,27.7
HITM0000569,HORD000183,PRD0278,1.0,100.15,100.15
HITM0000570,HORD000183,PRD0048,1.0,1075.72,1075.72
HITM0000571,HORD000183,PRD0982,1.0,921.88,921.88
HITM0000572,HORD000183,PRD0040,1.0,208.06,208.06
HITM0000573,HORD000184,PRD0275,1.0,182.18,182.18
HITM0000574,HORD000184,PRD0643,1.0,809.36,809.36
HITM0000575,HORD000184,PRD0799,1.0,373.98,373.98
HITM0000576,HORD000184,PRD0562,3.0,536.89,1610.67
HITM0000577,HORD000185,PRD0251,2.0,954.37,1908.74
HITM0000578,HORD000185,PRD0213,1.0,1561.73,1561.73
HITM0000579,HORD000185,PRD0018,1.0,112.62,112.62
HITM0000580,HORD000186,PRD0930,1.0,371.97,371.97
HITM0000581,HORD000186,PRD0016,2.0,348.79,697.58
HITM0000582,HORD000186,PRD0356,1.0,302.84,302.84
HITM0000583,HORD000187,PRD0888,2.0,183.72,367.44
HITM0000584,HORD000187,PRD0305,1.0,662.05,662.05
HITM0000585,HORD000187,PRD0123,2.0,322.81,645.62
HITM0000586,HORD000187,PRD0316,1.0,28.93,28.93
HITM0000587,HORD000188,PRD0366,1.0,496.46,496.46
HITM0000588,HORD000188,PRD0914,1.0,3839.74,3839.74
HITM0000589,HORD000188,PRD0120,1.0,319.18,319.18
HITM0000590,HORD000189,PRD0031,1.0,2166.94,2166.94
HITM0000591,HORD000189,PRD0615,1.0,196.23,196.23
HITM0000592,HORD000190,PRD0912,1.0,1809.29,1809.29
HITM0000593,HORD000190,PRD0399,2.0,628.54,1257.08
HITM0000594,HORD000190,PRD0871,1.0,2970.68,2970.68
HITM0000595,HORD000191,PRD0130,1.0,128.78,128.78
HITM0000596,HORD000191,PRD0113,2.0,605.4,1210.8
HITM0000597,HORD000191,PRD0492,1.0,1490.94,1490.94
HITM0000598,HORD000191,PRD0957,1.0,2168.33,2168.33
HITM0000599,HORD000192,PRD0263,1.0,1272.94,1272.94
HITM0000600,HORD000192,PRD0701,1.0,2361.18,2361.18
HITM0000601,HORD000192,PRD0826,1.0,272.89,272.89
HITM0000602,HORD000193,PRD0123,2.0,322.81,645.62
HITM0000603,HORD000193,PRD0107,1.0,1500.51,1500.51
HITM0000604,HORD000193,PRD0403,1.0,1465.36,1465.36
HITM0000605,HORD000193,PRD0887,3.0,111.87,335.61
HITM0000606,HORD000194,PRD0254,3.0,1660.0,4980.0
HITM0000607,HORD000194,PRD0935,2.0,249.9,499.8
HITM0000608,HORD000194,PRD0010,2.0,15.97,31.94
HITM0000609,HORD000194,PRD0260,1.0,73.31,73.31
HITM0000610,HORD000195,PRD0804,1.0,1164.25,1164.25
HITM0000611,HORD000195,PRD0566,2.0,47.51,95.02
HITM0000612,HORD000195,PRD0715,1.0,343.66,343.66
HITM0000613,HORD000195,PRD0935,1.0,249.9,249.9
HITM0000614,HORD000196,PRD0230,2.0,266.68,533.36
HITM0000615,HORD000196,PRD0806,1.0,43.45,43.45
HITM0000616,HORD000196,PRD0745,1.0,805.9,805.9
HITM0000617,HORD000196,PRD0139,1.0,1414.96,1414.96
HITM0000618,HORD000197,PRD0442,1.0,1625.44,1625.44
HITM0000619,HORD000197,PRD0740,1.0,194.14,194.14
HITM0000620,HORD000197,PRD0438,1.0,246.04,246.04
HITM0000621,HORD000198,PRD0564,1.0,1250.64,1250.64
HITM0000622,HORD000198,PRD0278,1.0,100.15,100.15
HITM0000623,HORD000198,PRD0186,1.0,223.64,223.64
HITM0000624,HORD000199,PRD0424,2.0,1571.65,3143.3
HITM0000625,HORD000199,PRD0665,3.0,215.81,647.43
HITM0000626,HORD000199,PRD0710,2.0,302.55,605.1
HITM0000627,HORD000200,PRD0550,2.0,184.97,369.94
HITM0000628,HORD000200,PRD0866,1.0,328.46,328.46
HITM0000629,HORD000201,PRD0185,1.0,575.43,575.43
HITM0000630,HORD000201,PRD0243,1.0,1380.67,1380.67
HITM0000631,HORD000202,PRD0923,3.0,283.84,851.52
HITM0000632,HORD000202,PRD0516,1.0,565.33,565.33
HITM0000633,HORD000202,PRD0865,1.0,558.87,558.87
HITM0000634,HORD000202,PRD0436,2.0,99.16,198.32
HITM0000635,HORD000202,PRD0500,1.0,352.58,352.58
HITM0000636,HORD000203,PRD0396,2.0,120.07,240.14
HITM0000637,HORD000203,PRD0158,1.0,464.07,464.07
HITM0000638,HORD000203,PRD0238,1.0,690.75,690.75
HITM0000639,HORD000204,PRD0096,1.0,329.23,329.23
HITM0000640,HORD000204,PRD0106,1.0,217.23,217.23
HITM0000641,HORD000204,PRD0616,1.0,644.96,644.96
HITM0000642,HORD000205,PRD0568,3.0,272.51,817.53
HITM0000643,HORD000205,PRD0395,2.0,404.44,808.88
HITM0000644,HORD000206,PRD0216,1.0,56.76,56.76
HITM0000645,HORD000206,PRD0191,2.0,1045.12,2090.24
HITM0000646,HORD000207,PRD0190,1.0,417.54,417.54
HITM0000647,HORD000207,PRD0565,1.0,1060.41,1060.41
HITM0000648,HORD000208,PRD0431,1.0,2253.8,2253.8
HITM0000649,HORD000208,PRD0545,1.0,879.28,879.28
HITM0000650,HORD000209,PRD0566,1.0,47.51,47.51
HITM0000651,HORD000209,PRD0195,1.0,337.11,337.11
HITM0000652,HORD000209,PRD0305,1.0,662.05,662.05
HITM0000653,HORD000210,PRD0896,1.0,502.67,502.67
HITM0000654,HORD000210,PRD0179,1.0,1156.54,1156.54
HITM0000655,HORD000210,PRD0075,1.0,227.56,227.56
HITM0000656,HORD000211,PRD0169,1.0,1057.68,1057.68
HITM0000657,HORD000211,PRD0263,1.0,1272.94,1272.94
HITM0000658,HORD000211,PRD0078,2.0,166.61,333.22
HITM0000659,HORD000212,PRD0045,1.0,70.08,70.08
HITM0000660,HORD000212,PRD0388,1.0,269.65,269.65
HITM0000661,HORD000213,PRD0019,1.0,741.78,741.78
HITM0000662,HORD000213,PRD0814,2.0,2358.42,4716.84
HITM0000663,HORD000214,PRD0421,1.0,2504.26,2504.26
HITM0000664,HORD000214,PRD0997,1.0,995.85,995.85
HITM0000665,HORD000214,PRD0109,1.0,516.32,516.32
HITM0000666,HORD000214,PRD0320,1.0,289.98,289.98
HITM0000667,HORD000214,PRD0360,1.0,14.71,14.71
HITM0000668,HORD000215,PRD0210,2.0,91.62,183.24
HITM0000669,HORD000215,PRD0105,1.0,275.3,275.3
HITM0000670,HORD000215,PRD0629,1.0,270.17,270.17
HITM0000671,HORD000216,PRD0849,1.0,1011.98,1011.98
HITM0000672,HORD000216,PRD0403,1.0,1465.36,1465.36
HITM0000673,HORD000216,PRD0448,1.0,67.35,67.35
HITM0000674,HORD000217,PRD0423,1.0,731.87,731.87
HITM0000675,HORD000217,PRD0795,1.0,808.42,808.42
HITM0000676,HORD000217,PRD0960,1.0,103.86,103.86
HITM0000677,HORD000218,PRD0560,1.0,230.25,230.25
HITM0000678,HORD000218,PRD0833,2.0,1413.97,2827.94
HITM0000679,HORD000218,PRD0792,2.0,1745.87,3491.74
HITM0000680,HORD000219,PRD0370,3.0,143.48,430.44
HITM0000681,HORD000219,PRD0302,3.0,1232.1,3696.3
HITM0000682,HORD000219,PRD0389,1.0,197.05,197.05
HITM0000683,HORD000219,PRD0085,1.0,304.21,304.21
HITM0000684,HORD000220,PRD0610,1.0,21.93,21.93
HITM0000685,HORD000220,PRD0035,1.0,410.43,410.43
HITM0000686,HORD000220,PRD0587,2.0,103.55,207.1
HITM0000687,HORD000221,PRD0122,2.0,1755.78,3511.56
HITM0000688,HORD000221,PRD0288,2.0,171.9,343.8
HITM0000689,HORD000221,PRD0557,1.0,1855.06,1855.06
HITM0000690,HORD000222,PRD0870,1.0,285.87,285.87
HITM0000691,HORD000222,PRD0554,2.0,1619.69,3239.38
HITM0000692,HORD000222,PRD0631,2.0,2799.14,5598.28
HITM0000693,HORD000222,PRD0529,1.0,1448.34,1448.34
HITM0000694,HORD000222,PRD0996,1.0,654.73,654.73
HITM0000695,HORD000223,PRD0572,1.0,483.42,483.42
HITM0000696,HORD000223,PRD0027,1.0,1635.42,1635.42
HITM0000697,HORD000223,PRD0280,1.0,34.27,34.27
HITM0000698,HORD000223,PRD0940,1.0,139.21,139.21
HITM0000699,HORD000224,PRD0263,1.0,1272.94,1272.94
HITM0000700,HORD000224,PRD0192,1.0,1199.68,1199.68
HITM0000701,HORD000224,PRD0033,3.0,1186.21,3558.63
HITM0000702,HORD000224,PRD0334,1.0,2364.45,2364.45
HITM0000703,HORD000224,PRD0772,1.0,546.46,546.46
HITM0000704,HORD000225,PRD0479,1.0,785.34,785.34
HITM0000705,HORD000225,PRD0426,1.0,284.68,284.68
HITM0000706,HORD000225,PRD0469,1.0,1472.12,1472.12
HITM0000707,HORD000226,PRD0037,1.0,109.69,109.69
HITM0000708,HORD000226,PRD0303,2.0,961.05,1922.1
HITM0000709,HORD000226,PRD0686,2.0,791.36,1582.72
HITM0000710,HORD000226,PRD0612,1.0,471.59,471.59
HITM0000711,HORD000226,PRD0416,2.0,753.43,1506.86
HITM0000712,HORD000227,PRD0481,1.0,1297.53,1297.53
HITM0000713,HORD000227,PRD0229,1.0,412.68,412.68
HITM0000714,HORD000227,PRD0002,2.0,684.63,1369.26
HITM0000715,HORD000228,PRD0463,1.0,533.33,533.33
HITM0000716,HORD000228,PRD0862,1.0,1387.19,1387.19
HITM0000717,HORD000228,PRD0077,1.0,966.88,966.88
HITM0000718,HORD000229,PRD0592,2.0,748.49,1496.98
HITM0000719,HORD000229,PRD0685,1.0,367.73,367.73
HITM0000720,HORD000230,PRD0642,1.0,790.1,790.1
HITM0000721,HORD000230,PRD0270,1.0,145.44,145.44
HITM0000722,HORD000230,PRD0870,1.0,285.87,285.87
HITM0000723,HORD000230,PRD0997,1.0,995.85,995.85
HITM0000724,HORD000231,PRD0281,1.0,1660.11,1660.11
HITM0000725,HORD000231,PRD0035,2.0,410.43,820.86
HITM0000726,HORD000231,PRD0990,1.0,373.23,373.23
HITM0000727,HORD000231,PRD0290,2.0,61.51,123.02
HITM0000728,HORD000231,PRD0054,2.0,3965.82,7931.64
HITM0000729,HORD000232,PRD0515,2.0,421.93,843.86
HITM0000730,HORD000232,PRD0594,2.0,3645.51,7291.02
HITM0000731,HORD000233,PRD0248,2.0,494.67,989.34
HITM0000732,HORD000233,PRD0390,1.0,27.7,27.7
HITM0000733,HORD000234,PRD0839,1.0,706.25,706.25
HITM0000734,HORD000234,PRD0696,1.0,107.86,107.86
HITM0000735,HORD000234,PRD0882,1.0,366.62,366.62
HITM0000736,HORD000235,PRD0463,1.0,533.33,533.33
HITM0000737,HORD000235,PRD0969,1.0,1459.43,1459.43
HITM0000738,HORD000235,PRD0728,2.0,188.05,376.1
HITM0000739,HORD000235,PRD0904,1.0,673.64,673.64
HITM0000740,HORD000236,PRD0508,1.0,637.75,637.75
HITM0000741,HORD000236,PRD0479,1.0,785.34,785.34
HITM0000742,HORD000237,PRD0596,1.0,741.69,741.69
HITM0000743,HORD000237,PRD0636,1.0,63.83,63.83
HITM0000744,HORD000237,PRD0035,1.0,410.43,410.43
HITM0000745,HORD000237,PRD0105,2.0,275.3,550.6
HITM0000746,HORD000238,PRD0873,2.0,1287.46,2574.92
HITM0000747,HORD000238,PRD0624,1.0,4074.77,4074.77
HITM0000748,HORD000238,PRD0661,1.0,1397.85,1397.85
HITM0000749,HORD000239,PRD0045,2.0,70.08,140.16
HITM0000750,HORD000239,PRD0242,1.0,1257.76,1257.76
HITM0000751,HORD000240,PRD0007,1.0,775.64,775.64
HITM0000752,HORD000240,PRD0818,2.0,510.62,1021.24
HITM0000753,HORD000240,PRD0158,2.0,464.07,928.14
HITM0000754,HORD000240,PRD0378,3.0,110.97,332.91
HITM0000755,HORD000241,PRD0456,1.0,417.01,417.01
HITM0000756,HORD000242,PRD0020,3.0,153.47,460.41
HITM0000757,HORD000242,PRD0913,1.0,645.54,645.54
HITM0000758,HORD000242,PRD0599,1.0,1206.34,1206.34
HITM0000759,HORD000242,PRD0058,2.0,660.96,1321.92
HITM0000760,HORD000242,PRD0759,2.0,943.47,1886.94
HITM0000761,HORD000243,PRD0078,3.0,166.61,499.83
HITM0000762,HORD000243,PRD0090,1.0,166.35,166.35
HITM0000763,HORD000243,PRD0202,1.0,1243.06,1243.06
HITM0000764,HORD000244,PRD0754,1.0,3612.65,3612.65
HITM0000765,HORD000244,PRD0669,1.0,1077.89,1077.89
HITM0000766,HORD000244,PRD0828,1.0,125.24,125.24
HITM0000767,HORD000244,PRD0808,2.0,830.41,1660.82
HITM0000768,HORD000244,PRD0767,1.0,122.05,122.05
HITM0000769,HORD000245,PRD0993,2.0,489.97,979.94
HITM0000770,HORD000245,PRD0135,1.0,800.53,800.53
HITM0000771,HORD000246,PRD0293,2.0,399.18,798.36
HITM0000772,HORD000246,PRD0528,1.0,821.66,821.66
HITM0000773,HORD000246,PRD0947,2.0,1897.91,3795.82
HITM0000774,HORD000246,PRD0987,1.0,925.55,925.55
HITM0000775,HORD000247,PRD0465,1.0,1026.13,1026.13
HITM0000776,HORD000247,PRD0997,1.0,995.85,995.85
HITM0000777,HORD000248,PRD0987,1.0,925.55,925.55
HITM0000778,HORD000249,PRD0674,1.0,2346.31,2346.31
HITM0000779,HORD000249,PRD0956,1.0,301.52,301.52
HITM0000780,HORD000249,PRD0783,1.0,516.28,516.28
HITM0000781,HORD000249,PRD0619,1.0,180.89,180.89
HITM0000782,HORD000250,PRD0193,1.0,609.21,609.21
HITM0000783,HORD000250,PRD0638,1.0,248.57,248.57
HITM0000784,HORD000250,PRD0548,1.0,181.04,181.04
HITM0000785,HORD000251,PRD0810,1.0,224.68,224.68
HITM0000786,HORD000251,PRD0734,1.0,2197.09,2197.09
HITM0000787,HORD000251,PRD0999,1.0,464.57,464.57
HITM0000788,HORD000252,PRD0651,2.0,929.1,1858.2
HITM0000789,HORD000252,PRD0996,1.0,654.73,654.73
HITM0000790,HORD000252,PRD0483,1.0,1343.25,1343.25
HITM0000791,HORD000253,PRD0003,1.0,745.86,745.86
HITM0000792,HORD000253,PRD0995,1.0,855.97,855.97
HITM0000793,HORD000253,PRD0053,1.0,482.7,482.7
HITM0000794,HORD000253,PRD0418,1.0,513.88,513.88
HITM0000795,HORD000254,PRD0178,2.0,317.56,635.12
HITM0000796,HORD000254,PRD0494,1.0,780.48,780.48
HITM0000797,HORD000254,PRD0820,1.0,95.58,95.58
HITM0000798,HORD000255,PRD0640,1.0,153.76,153.76
HITM0000799,HORD000255,PRD0863,1.0,1009.18,1009.18
HITM0000800,HORD000255,PRD0985,1.0,750.86,750.86
HITM0000801,HORD000256,PRD0930,1.0,371.97,371.97
HITM0000802,HORD000256,PRD0196,1.0,437.6,437.6
HITM0000803,HORD000256,PRD0406,1.0,241.97,241.97
HITM0000804,HORD000256,PRD0420,2.0,202.02,404.04
HITM0000805,HORD000256,PRD0190,1.0,417.54,417.54
HITM0000806,HORD000257,PRD0099,1.0,469.56,469.56
HITM0000807,HORD000257,PRD0737,2.0,1942.18,3884.36
HITM0000808,HORD000258,PRD0993,1.0,489.97,489.97
HITM0000809,HORD000258,PRD0143,1.0,1501.79,1501.79
HITM0000810,HORD000258,PRD0369,1.0,462.08,462.08
HITM0000811,HORD000259,PRD0281,2.0,1660.11,3320.22
HITM0000812,HORD000259,PRD0674,1.0,2346.31,2346.31
HITM0000813,HORD000259,PRD0856,2.0,415.09,830.18
HITM0000814,HORD000260,PRD0119,2.0,844.43,1688.86
HITM0000815,HORD000260,PRD0522,1.0,942.08,942.08
HITM0000816,HORD000260,PRD0543,1.0,398.13,398.13
HITM0000817,HORD000260,PRD0996,1.0,654.73,654.73
HITM0000818,HORD000261,PRD0932,1.0,1316.49,1316.49
HITM0000819,HORD000261,PRD0772,1.0,546.46,546.46
HITM0000820,HORD000261,PRD0786,1.0,211.68,211.68
HITM0000821,HORD000261,PRD0016,1.0,348.79,348.79
HITM0000822,HORD000262,PRD0378,1.0,110.97,110.97
HITM0000823,HORD000262,PRD0106,1.0,217.23,217.23
HITM0000824,HORD000262,PRD0612,2.0,471.59,943.18
HITM0000825,HORD000263,PRD0984,1.0,759.8,759.8
HITM0000826,HORD000263,PRD0361,3.0,3013.48,9040.44
HITM0000827,HORD000264,PRD0976,1.0,348.6,348.6
HITM0000828,HORD000264,PRD0709,1.0,1423.26,1423.26
HITM0000829,HORD000264,PRD0525,1.0,904.72,904.72
HITM0000830,HORD000265,PRD0049,1.0,149.55,149.55
HITM0000831,HORD000265,PRD0731,1.0,1790.91,1790.91
HITM0000832,HORD000265,PRD0623,3.0,292.46,877.38
HITM0000833,HORD000266,PRD0689,2.0,1240.98,2481.96
HITM0000834,HORD000266,PRD0654,1.0,4124.98,4124.98
HITM0000835,HORD000266,PRD0139,1.0,1414.96,1414.96
HITM0000836,HORD000267,PRD0430,1.0,214.75,214.75
HITM0000837,HORD000267,PRD0556,1.0,303.66,303.66
HITM0000838,HORD000267,PRD0361,1.0,3013.48,3013.48
HITM0000839,HORD000267,PRD0186,1.0,223.64,223.64
HITM0000840,HORD000268,PRD0589,2.0,675.7,1351.4
HITM0000841,HORD000268,PRD0356,1.0,302.84,302.84
HITM0000842,HORD000268,PRD0730,1.0,394.42,394.42
HITM0000843,HORD000268,PRD0136,1.0,107.5,107.5
HITM0000844,HORD000269,PRD0322,1.0,719.5,719.5
HITM0000845,HORD000269,PRD0220,2.0,369.39,738.78
HITM0000846,HORD000269,PRD0200,1.0,279.99,279.99
HITM0000847,HORD000269,PRD0790,1.0,25.52,25.52
HITM0000848,HORD000270,PRD0304,1.0,524.3,524.3
HITM0000849,HORD000270,PRD0292,1.0,324.37,324.37
HITM0000850,HORD000270,PRD0523,1.0,1192.94,1192.94
HITM0000851,HORD000270,PRD0956,1.0,301.52,301.52
HITM0000852,HORD000270,PRD0884,1.0,586.48,586.48
HITM0000853,HORD000271,PRD0113,2.0,605.4,1210.8
HITM0000854,HORD000271,PRD0414,2.0,2790.14,5580.28
HITM0000855,HORD000271,PRD0092,1.0,1623.69,1623.69
HITM0000856,HORD000271,PRD0928,1.0,739.11,739.11
HITM0000857,HORD000271,PRD0033,1.0,1186.21,1186.21
HITM0000858,HORD000272,PRD0276,2.0,586.47,1172.94
HITM0000859,HORD000272,PRD0197,1.0,1349.02,1349.02
HITM0000860,HORD000272,PRD0847,2.0,940.4,1880.8
HITM0000861,HORD000273,PRD0421,2.0,2504.26,5008.52
HITM0000862,HORD000273,PRD0026,1.0,304.81,304.81
HITM0000863,HORD000273,PRD0082,1.0,383.13,383.13
HITM0000864,HORD000274,PRD0077,1.0,966.88,966.88
HITM0000865,HORD000274,PRD0415,1.0,921.87,921.87
HITM0000866,HORD000274,PRD0951,1.0,1234.66,1234.66
HITM0000867,HORD000275,PRD0946,1.0,553.66,553.66
HITM0000868,HORD000275,PRD0038,1.0,829.21,829.21
HITM0000869,HORD000275,PRD0325,1.0,54.61,54.61
HITM0000870,HORD000276,PRD0039,1.0,980.04,980.04
HITM0000871,HORD000277,PRD0943,1.0,940.81,940.81
HITM0000872,HORD000277,PRD0359,1.0,169.12,169.12
HITM0000873,HORD000277,PRD0810,1.0,224.68,224.68
HITM0000874,HORD000278,PRD0738,1.0,306.26,306.26
HITM0000875,HORD000278,PRD0078,1.0,166.61,166.61
HITM0000876,HORD000278,PRD0438,1.0,246.04,246.04
HITM0000877,HORD000279,PRD0485,1.0,518.63,518.63
HITM0000878,HORD000279,PRD0400,1.0,286.55,286.55
HITM0000879,HORD000279,PRD0717,1.0,615.2,615.2
HITM0000880,HORD000279,PRD0317,1.0,1875.46,1875.46
HITM0000881,HORD000280,PRD0450,1.0,138.07,138.07
HITM0000882,HORD000280,PRD0323,1.0,786.71,786.71
